indicator,type,source,first_seen,last_seen,confidence,score,sightings,tlp,tags,reference,context
157[.]20[.]182[.]21,ipv4,threatfox_export_json,2026-09-03T19:43:54Z,2026-09-04T09:13:44Z,high,80,1,CLEAR,"AsyncRAT,RAT,drb-ra,threatfox",https://threatfox.abuse.ch/browse/,AsyncRAT
157[.]20[.]182[.]22,ipv4,threatfox_export_json,2026-09-02T19:44:24Z,2026-09-04T09:13:44Z,high,80,1,CLEAR,"AsyncRAT,RAT,drb-ra,threatfox",https://threatfox.abuse.ch/browse/,AsyncRAT
157[.]20[.]207[.]165,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]20[.]214[.]228,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]20[.]37[.]254,ipv4,"blocklist_de_ssh,greensnow_blocklist",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,68,1,CLEAR,"blocklist,bruteforce,greensnow,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]20[.]86[.]79,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
157[.]22[.]205[.]179,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]115[.]122,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]128[.]50,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]136[.]77,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]141[.]197,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]144[.]172,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]161[.]52,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]162[.]194,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]171[.]130,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]180[.]149,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]188[.]164,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]18[.]133,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]191[.]249,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]214[.]142,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]21[.]37,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]220[.]140,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]223[.]165,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]228[.]102,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]234[.]129,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]235[.]43,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]235[.]87,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]236[.]166,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]237[.]176,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]239[.]134,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]23[.]114,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]51[.]133,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]60[.]143,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]230[.]6[.]65,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]88[.]252,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]8[.]75,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]230[.]91[.]2,ipv4,binarydefense_banlist,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"binarydefense,blocklist,scanner",https://www.binarydefense.com/,Blocklist entry from binarydefense_banlist
157[.]245[.]118[.]145,ipv4,threatfox_export_json,2026-09-03T05:39:38Z,2026-09-04T09:13:44Z,high,80,1,CLEAR,"6efb1e0ab361cda1dd534e37e543789c,c2,remus,threatfox",https://threatfox.abuse.ch/browse/,Remus
157[.]245[.]125[.]199,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]126[.]134,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]128[.]207,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]148[.]118,ipv4,et_compromised,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"blocklist,compromised,emerging-threats",https://rules.emergingthreats.net/,Blocklist entry from et_compromised
157[.]245[.]157[.]155,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]167[.]162,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]169[.]157,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]180[.]141,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]181[.]97,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]191[.]129,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]191[.]19,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]1[.]7,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]213[.]135,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]217[.]43,ipv4,"binarydefense_banlist,ipsum_level5",2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,68,1,CLEAR,"aggregated,binarydefense,blocklist,ipsum,multi-list,scanner",https://www.binarydefense.com/,Blocklist entry from binarydefense_banlist
157[.]245[.]220[.]50,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]222[.]108,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]233[.]97,ipv4,et_compromised,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"blocklist,compromised,emerging-threats",https://rules.emergingthreats.net/,Blocklist entry from et_compromised
157[.]245[.]239[.]90,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]242[.]229,ipv4,threatfox_export_json,2026-09-03T06:40:54Z,2026-09-04T09:13:44Z,high,80,1,CLEAR,"Aisuru,c2,threatfox",https://threatfox.abuse.ch/browse/,Aisuru
157[.]245[.]243[.]118,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]245[.]246,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]251[.]13,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]34[.]56,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]5[.]171,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]69[.]67,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]75[.]15,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]77[.]56,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]245[.]80[.]102,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
157[.]245[.]84[.]64,ipv4,binarydefense_banlist,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"binarydefense,blocklist,scanner",https://www.binarydefense.com/,Blocklist entry from binarydefense_banlist
157[.]245[.]94[.]116,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]254[.]191[.]103,ipv4,"blocklist_de_ssh,ci_army_list,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,cins,greensnow,ipsum,multi-list,scanner,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]254[.]191[.]70,ipv4,"blocklist_de_ssh,ci_army_list",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,68,1,CLEAR,"blocklist,bruteforce,cins,scanner,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]255[.]29[.]89,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]100[.]134,ipv4,binarydefense_banlist,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"binarydefense,blocklist,scanner",https://www.binarydefense.com/,Blocklist entry from binarydefense_banlist
157[.]66[.]144[.]16,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]191[.]204,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]219[.]144,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]26[.]151,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]30[.]188,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]34[.]121,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]66[.]80[.]97,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]7[.]113[.]83,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]90[.]1[.]104,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]90[.]210[.]202,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]90[.]231[.]195,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]90[.]243[.]44,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
157[.]97[.]132[.]67,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]101[.]161[.]27,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]140[.]171[.]96,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]158[.]97[.]50,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]160[.]189[.]233,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]173[.]216[.]73,ipv4,tor_exit_nodes,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,low,40,1,CLEAR,"blocklist,exit-node,tor",https://check.torproject.org/,Blocklist entry from tor_exit_nodes
158[.]173[.]67[.]101,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]67[.]141,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]67[.]25,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]67[.]40,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]77[.]146,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]77[.]15,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]173[.]89[.]65,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]174[.]210[.]161,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]174[.]210[.]97,ipv4,tor_exit_nodes,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,low,40,1,CLEAR,"blocklist,exit-node,tor",https://check.torproject.org/,Blocklist entry from tor_exit_nodes
158[.]174[.]211[.]17,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]178[.]138[.]152,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
158[.]178[.]141[.]16,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]178[.]228[.]74,ipv4,ci_army_list,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,cins,scanner",https://cinsscore.com/,Blocklist entry from ci_army_list
158[.]180[.]74[.]12,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]180[.]79[.]132,ipv4,"blocklist_de_ssh,greensnow_blocklist,ipsum_level5",2026-09-04T09:13:45Z,2026-09-04T09:13:46Z,medium,76,1,CLEAR,"aggregated,blocklist,bruteforce,greensnow,ipsum,multi-list,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]220[.]111[.]161,ipv4,blocklist_de_ssh,2026-09-04T09:13:45Z,2026-09-04T09:13:45Z,medium,60,1,CLEAR,"blocklist,bruteforce,ssh",https://www.blocklist.de/en/,Blocklist entry from blocklist_de_ssh
158[.]220[.]96[.]16,ipv4,greensnow_blocklist,2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,60,1,CLEAR,"blocklist,greensnow",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]23[.]18[.]78,ipv4,"greensnow_blocklist,ipsum_level5",2026-09-04T09:13:46Z,2026-09-04T09:13:46Z,medium,68,1,CLEAR,"aggregated,blocklist,greensnow,ipsum,multi-list",https://greensnow.co/,Blocklist entry from greensnow_blocklist
158[.]247[.]245[.]13,ipv4,binarydefense_banlist,2026-09-04T09:13:47Z,2026-09-04T09:13:47Z,medium,60,1,CLEAR,"binarydefense,blocklist,scanner",https://www.binarydefense.com/,Blocklist entry from binarydefense_banlist
